Timestamp (ms),X,Y,Z
648815125.0,9.23,-80.13,353.9
648817105.0,42.78,225.97,-314.17
648819085.0,5.21,21.86,-146.67
648821066.0,94.88,76.39,609.73
648823046.0,30.95,-49.88,-275.01
648825026.0,64.99,-230.31,197.62
648827006.0,11.92,-270.21,234.58
648828986.0,-45.06,-7.3,-100.55
648830967.0,-95.32,-136.13,146.5
648832947.0,-38.23,21.37,199.33
648834927.0,-46.03,173.51,-474.72
648836907.0,17.89,-64.15,334.5
648838887.0,65.84,238.9,-192.05
648840868.0,-14.56,40.53,-299.04
648842848.0,119.15,45.65,568.62
648844828.0,23.38,-12.06,-199.25
648846808.0,122.33,-228.48,365.49
648848789.0,-55.55,-233.24,92.82
648850769.0,-47.25,11.61,-63.83
648852749.0,-88.61,-155.65,93.43
648854729.0,-36.15,16.98,153.7
648856709.0,-23.46,179.36,-296.97
648858690.0,-40.18,8.93,183.34
648860670.0,51.93,215.72,-334.67
648862650.0,-40.79,29.3,-235.6
648864630.0,138.19,84.81,667.44
648866610.0,26.19,-33.16,-405.79
648868591.0,121.84,-184.69,280.09
648870571.0,-19.07,-300.1,58.66
648872551.0,-21.51,-68.18,-106.89
648874531.0,-129.48,-148.33,93.43
648876511.0,-16.88,24.06,262.03
648878492.0,-55.06,224.5,-271.35
648880472.0,4.6,-17.06,142.6
648882452.0,88.41,213.52,-145.08
648884432.0,-21.63,59.56,-191.56
648886412.0,133.79,26.74,609.98
648888393.0,45.47,22.23,-371.27
648890373.0,83.65,-153.58,234.34
648892353.0,-3.94,-288.87,111.61
648894333.0,-59.82,-27.06,-311.85
648896313.0,-106.06,-174.32,231.29
648898294.0,-60.55,10.27,88.79
648900274.0,-29.44,212.55,-157.65
648902254.0,12.89,28.33,347.07
648904234.0,34.49,225.97,-291.85
648906215.0,1.91,42.97,-178.02
648908195.0,122.81,27.72,602.78
648910175.0,23.51,-27.18,-315.03
648912155.0,170.39,-90.01,313.27
648914135.0,-40.79,-230.07,-40.04
648916116.0,-66.77,-106.12,-139.83
648918096.0,-125.58,-202.99,83.3
648920076.0,-49.21,4.54,208.11
648922056.0,-27.25,239.87,-282.33
648924036.0,-53.6,-9.62,69.03
648926017.0,100.98,210.11,82.94
648927997.0,-20.66,118.48,-123.12
648929977.0,138.31,12.83,663.78
648931957.0,17.16,19.79,-484.97
648933937.0,107.2,-81.96,182.12
648935918.0,-20.05,-223.24,271.18
648937898.0,-63.6,-52.68,-371.02
648939878.0,-120.58,-173.22,-13.81
648941858.0,-58.6,-58.78,179.07
648943838.0,5.82,232.19,-124.71
648945819.0,-51.65,47.11,208.72
648947799.0,37.66,218.04,-195.95
648949779.0,27.41,115.07,-209.13
648951759.0,117.69,25.4,699.04
648953740.0,7.16,28.2,-353.94
648955720.0,87.8,-7.05,58.05
648957700.0,-39.69,-178.34,199.45
648959680.0,-126.19,-39.99,-437.39
648961660.0,-68.97,-190.54,160.53
648963641.0,-69.82,-60.12,77.81
648965621.0,34.0,221.7,-90.3
648967601.0,-130.58,14.78,60.0
648969581.0,58.4,216.94,23.65
648971561.0,-8.21,166.06,-435.81
648973542.0,171.13,36.38,705.14
648975522.0,-12.24,30.16,-351.02
648977502.0,97.19,42.11,76.59
648979482.0,-34.57,-138.33,299.98
648981462.0,-122.65,-52.68,-433.12
648983443.0,-63.36,-260.81,86.96
648985423.0,-116.55,-64.64,120.51
648987403.0,31.56,194.98,-211.33
648989383.0,-136.31,2.46,19.74
648991363.0,84.75,215.47,75.62
648993344.0,-13.83,157.65,-449.47
648995324.0,164.17,41.26,802.13
648997304.0,-46.77,50.77,-447.88
648999284.0,69.74,17.83,222.51
649001265.0,-111.43,-118.07,178.59
649003245.0,-90.32,-16.81,-508.15
649005225.0,-54.45,-229.34,168.83
649007205.0,-22.49,-139.42,293.63
649009185.0,-4.43,221.09,-337.23
649011166.0,-48.72,4.9,374.4
649013146.0,12.28,212.79,-125.07
649015126.0,5.69,156.91,-278.18
649017106.0,73.04,29.67,393.43
649019086.0,9.23,109.94,-284.53
649021067.0,68.16,21.37,115.88
649023047.0,-86.54,-134.67,232.27
649025027.0,-88.0,-4.0,-268.42
649027007.0,-10.9,-232.63,177.37
649028987.0,-21.27,-141.01,239.46
649030968.0,-13.34,163.75,-204.74
649032948.0,-98.62,11.61,156.63
649034928.0,61.08,209.37,-29.55
649036908.0,8.38,163.62,-265.98
649038888.0,110.37,-12.67,599.49
649040869.0,-60.92,84.69,-451.3
649042849.0,75.6,49.55,71.1
649044829.0,-96.42,-97.09,226.65
649046809.0,-87.76,-2.91,-343.82
649048790.0,26.56,-219.94,245.44
649050770.0,-81.17,-148.45,133.93
649052750.0,19.85,150.33,-243.66
649054730.0,-116.06,-0.71,203.84
649056710.0,61.08,182.66,-41.01
649058691.0,0.94,209.86,-262.2
649060671.0,80.36,10.27,609.25
649062651.0,-46.03,77.74,-333.33
649064631.0,82.92,35.16,158.33
649066611.0,-111.18,-132.23,130.03
649068592.0,-54.33,-24.13,-152.52
649070572.0,-10.17,-197.5,179.2
649072552.0,-56.77,-145.52,73.67
649074532.0,1.55,121.29,-245.36
649076512.0,-57.75,-44.87,200.55
649078493.0,48.39,187.9,-128.98
649080473.0,-1.26,234.51,-334.79
649082453.0,90.61,-4.74,479.56
649084433.0,-15.05,67.98,-199.74
649086413.0,89.02,17.35,183.71
649088394.0,-99.71,-149.79,279.48
649090374.0,-6.26,-44.63,42.68
649092354.0,-3.94,-171.75,-45.04
649094334.0,-7.85,-140.28,239.71
649096315.0,-58.48,110.43,-311.98
649098295.0,-88.0,-23.89,213.72
649100275.0,38.39,130.56,-184.49
649102255.0,13.26,235.85,-150.08
649104235.0,54.13,-18.52,356.83
649106216.0,-8.7,7.46,-206.69
649108196.0,37.66,43.94,140.03
649110176.0,-109.72,-178.71,175.9
649112156.0,-15.41,-117.59,15.23
649114136.0,58.03,-69.4,128.08
649116117.0,-42.25,-149.18,185.91
649118097.0,-83.61,119.09,-368.46
649120077.0,-88.37,-44.39,205.91
649122057.0,39.0,116.9,-172.29
649124037.0,-15.53,204.86,-264.03
649126018.0,82.55,-22.67,624.37
649127998.0,-7.73,14.17,-222.79
649129978.0,60.35,-27.55,65.0
649131958.0,-52.99,-246.66,242.03
649133938.0,-49.45,-112.95,57.2
649135919.0,30.09,-74.76,193.84
649137899.0,-64.58,-72.93,7.42
649139879.0,-7.6,102.14,-151.3
649141859.0,-149.0,-106.48,34.75
649143839.0,96.46,121.53,23.4
649145820.0,66.45,218.89,-240.85
649147800.0,70.23,-54.88,249.35
649149780.0,-13.7,-10.47,-31.74
649151760.0,63.16,-12.79,148.09
649153741.0,-58.11,-273.75,227.63
649155721.0,-62.75,-142.23,-194.0
649157701.0,8.99,-56.22,152.97
649159681.0,-121.06,-64.64,139.3
649161661.0,-6.99,156.67,-203.03
649163642.0,-105.45,-102.7,115.63
649165622.0,69.5,39.79,-201.32
649167602.0,46.44,234.87,-71.51
649169582.0,80.36,-21.45,438.81
649171562.0,14.36,-30.11,-326.98
649173543.0,93.29,-36.82,160.77
649175523.0,-119.23,-316.32,182.86
649177503.0,-27.49,-126.37,-167.28
649179483.0,-31.39,-39.51,235.07
649181463.0,-104.11,-55.37,159.55
649183444.0,-20.05,143.49,-422.87
649185424.0,-52.01,-102.46,308.76
649187404.0,68.4,54.8,-20.52
649189384.0,73.77,188.39,-130.44
649191364.0,36.07,-9.01,305.59
649193345.0,70.6,-61.34,21.45
649195325.0,92.56,-43.78,-170.21
649197305.0,-4.31,-298.39,327.67
649199285.0,-64.21,-130.03,-89.81
649201266.0,7.4,-10.71,99.53
649203246.0,-115.82,-29.5,109.78
649205226.0,1.79,150.57,-37.48
649207206.0,-44.33,-123.56,83.18
649209186.0,66.08,36.01,16.81
649211167.0,94.75,198.88,-134.22
649213147.0,47.3,-44.14,244.83
649215127.0,84.99,-21.69,-6.37
649217107.0,66.69,-57.68,12.42
649219087.0,-16.14,-313.52,320.72
649221068.0,-74.58,-164.07,-92.86
649223048.0,-27.98,-2.17,230.31
649225028.0,-139.24,-17.91,60.49
649227008.0,16.67,144.47,-89.45
649228988.0,-89.59,-127.47,40.12
649230969.0,115.25,-4.37,106.48
649232949.0,55.96,235.48,-178.26
649234929.0,111.22,-41.46,338.28
649236909.0,17.65,-66.71,-390.91
649238889.0,147.21,-55.61,273.75
649240870.0,-28.95,-308.39,218.48
649242850.0,-57.99,-142.72,-285.14
649244830.0,-40.18,11.49,131.25
649246810.0,-155.35,-64.52,220.8
649248791.0,6.79,155.82,-125.93
649250771.0,-56.89,-24.13,75.62
649252751.0,120.37,36.13,54.88
649254731.0,67.67,164.36,-258.91
649256711.0,54.25,-34.14,279.6
649258692.0,53.64,12.83,-10.15
649260672.0,107.08,-4.98,-15.76
649262652.0,-48.35,-319.62,7.54
649264632.0,-15.66,-137.47,-14.3
649266612.0,-47.5,-5.35,206.04
649268593.0,-113.01,-74.03,273.87
649270573.0,-29.44,138.61,-205.59
649272553.0,-13.7,-53.17,0.71
649274533.0,105.37,33.21,121.49
649276513.0,49.0,233.53,-81.15
649278494.0,2.28,-97.7,64.64
649280474.0,56.32,21.25,-35.16
649282454.0,53.52,30.03,-102.38
649284434.0,3.74,-287.17,308.76
649286414.0,-109.72,-140.4,-97.74
649288395.0,-82.02,-8.76,142.6
649290375.0,-125.82,-134.54,169.68
649292355.0,12.65,125.68,-46.99
649294335.0,-5.77,-11.93,100.51
649296315.0,90.61,61.27,57.93
649298296.0,76.21,253.05,-123.24
649300276.0,15.7,-44.14,104.41
649302256.0,16.55,17.35,52.68
649304236.0,19.72,77.86,-241.58
649306217.0,18.63,-280.46,241.66
649308197.0,-49.33,-125.15,55.85
649310177.0,-50.43,-17.18,103.19
649312157.0,-108.13,-174.32,377.57
649314137.0,-4.8,118.61,-29.55
649316118.0,-26.15,37.84,24.62
649318098.0,102.68,96.4,151.87
