Timestamp (ms),X,Y,Z
1213671415.0,1.26,0.84,18.7
1213673395.0,4.8,0.84,20.9
1213675375.0,2.61,-1.11,17.48
1213677355.0,4.68,-0.62,14.56
1213679335.0,5.41,-0.25,22.36
1213681316.0,2.36,-0.5,15.53
1213683296.0,4.31,1.33,16.02
1213685276.0,0.29,-3.3,19.92
1213687256.0,5.05,-2.94,19.19
1213689236.0,2.61,-3.3,18.22
1213691217.0,5.53,-4.28,17.73
1213693197.0,7.12,-2.08,19.44
1213695177.0,-2.4,-2.82,17.97
1213697157.0,2.85,0.36,18.58
1213699137.0,5.17,-0.25,17.73
1213701118.0,3.09,-2.82,17.73
1213703098.0,-0.93,-0.13,23.71
1213705078.0,4.07,-0.5,16.14
1213707058.0,-0.2,-0.01,19.56
1213709039.0,2.12,2.06,15.78
1213711019.0,5.9,-2.33,16.26
1213712999.0,0.65,-0.13,20.9
1213714979.0,7.36,-1.6,13.46
1213716959.0,1.63,0.6,21.27
1213718940.0,7.49,-0.5,16.02
1213720920.0,0.78,-3.67,22.36
1213722900.0,1.63,-0.62,13.82
1213724880.0,5.9,-1.11,11.87
1213726860.0,3.58,-0.86,13.09
1213728841.0,2.61,-0.74,23.83
1213730821.0,2.24,-0.86,16.02
1213732801.0,3.22,-4.89,15.04
1213734781.0,6.14,0.11,17.0
1213736761.0,3.95,0.23,15.53
1213738742.0,1.75,-0.5,19.07
1213740722.0,0.17,-0.62,17.61
1213742702.0,1.75,-1.35,18.09
1213744682.0,1.51,-0.5,13.21
1213746662.0,-5.45,-0.01,18.95
1213748643.0,-1.3,2.06,17.0
1213750623.0,0.9,0.84,16.26
1213752603.0,0.29,-0.99,17.97
1213754583.0,0.78,1.7,20.53
1213756564.0,4.92,1.33,18.22
1213758544.0,4.56,1.33,21.51
1213760524.0,7.36,2.31,14.92
1213762504.0,-0.93,0.23,15.41
1213764484.0,1.51,-0.74,13.46
1213766465.0,0.29,1.7,21.88
1213768445.0,0.29,-0.13,16.14
1213770425.0,0.53,-2.57,15.53
1213772405.0,0.29,3.04,14.31
1213774385.0,0.9,-3.06,19.68
1213776366.0,5.41,0.23,20.9
1213778346.0,1.63,-1.72,20.78
1213780326.0,2.36,2.55,18.7
1213782306.0,0.65,-1.96,17.24
1213784286.0,4.07,-0.62,14.68
1213786267.0,5.66,0.11,17.48
1213788247.0,0.78,3.77,17.36
1213790227.0,1.87,-3.91,18.09
1213792207.0,5.17,-3.3,17.24
1213794187.0,-0.69,0.11,19.19
1213796168.0,1.39,-0.01,18.7
1213798148.0,2.24,-0.38,11.87
1213800128.0,2.85,0.84,20.66
1213802108.0,5.05,-0.99,13.34
1213804089.0,-2.4,2.31,21.14
1213806069.0,2.61,-1.84,19.44
1213808049.0,3.46,2.92,15.41
1213810029.0,0.78,-2.94,20.53
1213812009.0,4.92,-2.21,18.95
1213813990.0,3.46,-1.11,14.56
1213815970.0,1.63,0.97,18.95
1213817950.0,5.41,-4.77,23.83
1213819930.0,0.41,-1.47,15.78
1213821910.0,2.12,-1.96,17.97
1213823891.0,2.97,-1.47,25.41
1213825871.0,3.22,0.11,23.58
1213827851.0,3.7,0.84,18.22
1213829831.0,3.7,0.6,19.92
1213831811.0,4.56,0.48,20.9
1213833792.0,1.14,-1.11,12.85
1213835772.0,6.88,-2.21,19.56
1213837752.0,6.39,1.33,16.63
1213839732.0,6.27,-1.6,17.61
1213841712.0,0.29,-1.47,10.41
1213843693.0,2.12,0.11,14.31
1213845673.0,2.0,0.84,20.29
1213847653.0,-0.2,-2.21,20.17
1213849633.0,2.12,-0.86,12.73
1213851614.0,-1.79,-1.84,16.75
1213853594.0,5.17,-2.08,18.22
1213855574.0,0.41,-2.33,16.75
1213857554.0,3.95,-3.06,14.68
1213859534.0,2.73,1.94,18.22
1213861515.0,5.29,-3.79,17.73
1213863495.0,1.87,0.84,17.73
1213865475.0,-0.44,-1.84,12.24
1213867455.0,1.75,-2.33,16.51
1213869435.0,2.61,-0.86,19.44
1213871416.0,2.73,-0.13,17.36
1213873396.0,0.9,-1.96,13.46
1213875376.0,0.17,2.06,14.31
1213877356.0,-0.44,1.94,14.8
1213879336.0,5.78,-0.5,14.43
1213881317.0,2.97,-2.82,17.0
1213883297.0,0.9,-1.11,18.7
1213885277.0,1.39,-1.11,15.78
1213887257.0,-1.91,-0.13,17.61
1213889237.0,3.09,0.84,16.63
1213891218.0,1.75,-3.67,18.83
1213893198.0,5.66,0.11,20.9
1213895178.0,1.14,-0.38,15.04
1213897158.0,1.63,0.36,15.53
1213899139.0,0.41,-2.21,16.51
1213901119.0,5.29,-3.06,13.95
1213903099.0,0.53,-2.33,16.51
1213905079.0,3.22,-3.06,14.31
1213907059.0,6.02,1.09,13.21
1213909040.0,1.87,-0.5,18.34
1213911020.0,1.63,0.36,20.17
1213913000.0,-0.2,-3.43,17.24
1213914980.0,8.58,-2.57,14.68
1213916960.0,8.34,0.11,18.34
1213918941.0,0.04,0.36,18.7
1213920921.0,4.31,-0.74,21.51
1213922901.0,4.31,1.33,15.04
1213924881.0,0.78,2.67,16.26
1213926861.0,0.17,-2.57,17.0
1213928842.0,2.61,-2.94,19.19
1213930822.0,4.92,-3.91,18.46
1213932802.0,1.02,-0.86,13.95
1213934782.0,3.58,1.58,11.87
1213936762.0,2.36,-2.82,22.49
1213938743.0,0.53,3.77,16.51
1213940723.0,2.24,-2.08,18.34
1213942703.0,5.9,1.21,22.24
1213944683.0,0.9,3.41,18.7
1213946663.0,5.66,-4.16,16.26
1213948644.0,5.17,0.23,14.07
1213950624.0,-0.2,-1.35,20.66
1213952604.0,3.09,-0.74,20.78
1213954584.0,1.26,1.82,17.36
1213956565.0,3.46,-1.11,19.56
1213958545.0,4.68,-1.11,20.41
1213960525.0,3.7,-2.08,19.19
1213962505.0,2.73,-0.99,16.02
1213964485.0,-1.3,-2.21,17.36
1213966466.0,2.61,0.23,9.8
1213968446.0,1.51,1.45,22.0
1213970426.0,1.63,-0.38,19.56
1213972406.0,3.09,-1.72,20.05
1213974386.0,1.75,-1.35,20.66
1213976367.0,2.48,-0.99,15.53
1213978347.0,6.39,0.23,16.26
1213980327.0,7.36,0.84,15.29
1213982307.0,6.02,-0.38,17.0
1213984287.0,1.75,1.82,16.75
1213986268.0,1.87,-1.23,20.17
1213988248.0,6.39,-2.57,15.78
1213990228.0,7.36,0.11,14.43
1213992208.0,4.44,-2.08,12.6
1213994188.0,4.8,1.33,18.34
1213996169.0,4.44,-1.35,12.24
1213998149.0,-0.93,-1.47,24.07
1214000129.0,4.92,-2.45,16.39
1214002109.0,6.02,-1.11,22.85
1214004090.0,2.24,-4.16,14.68
1214006070.0,6.88,0.84,23.1
1214008050.0,4.07,1.21,22.36
1214010030.0,2.48,0.36,13.46
1214012010.0,2.24,-0.13,15.04
1214013991.0,0.65,1.82,18.83
1214015971.0,3.09,2.06,14.56
1214017951.0,0.9,-3.67,16.39
1214019931.0,3.46,-3.43,15.78
1214021911.0,0.53,-1.35,16.02
1214023892.0,1.26,1.82,18.58
1214025872.0,4.31,-3.3,16.26
1214027852.0,2.24,2.43,18.58
1214029832.0,1.51,0.23,18.34
1214031812.0,3.46,2.31,20.66
1214033793.0,3.95,-2.21,16.26
1214035773.0,3.7,2.31,13.58
1214037753.0,5.17,-2.21,15.41
1214039733.0,1.02,-1.35,15.53
1214041713.0,2.73,1.7,19.07
1214043694.0,-0.08,-1.35,18.58
1214045674.0,3.22,-1.35,21.39
1214047654.0,3.22,-0.74,17.61
1214049634.0,4.31,1.33,15.53
1214051615.0,3.46,3.16,12.97
1214053595.0,2.48,-0.86,14.8
1214055575.0,3.22,4.5,17.48
1214057555.0,3.7,0.6,16.75
1214059535.0,1.75,-0.5,19.19
1214061516.0,4.19,-1.6,18.7
1214063496.0,5.29,-0.13,18.46
1214065476.0,3.34,-0.62,14.56
1214067456.0,2.0,0.36,17.0
1214069436.0,-0.44,-3.18,19.44
1214071417.0,3.22,-0.62,20.41
1214073397.0,-1.91,-2.82,16.02
1214075377.0,-1.42,-0.25,19.07
1214077357.0,2.24,-1.96,13.34
1214079337.0,4.92,-0.86,15.17
1214081318.0,2.73,-0.62,16.14
1214083298.0,-3.86,-1.11,18.46
1214085278.0,4.8,-1.47,21.63
1214087258.0,4.19,-0.86,21.63
1214089238.0,3.95,0.97,14.31
1214091219.0,1.75,-3.79,18.09
1214093199.0,3.22,0.6,16.51
1214095179.0,6.39,-1.11,13.09
1214097159.0,2.24,-1.35,15.41
1214099139.0,5.66,-1.23,16.26
1214101120.0,-0.57,-3.18,13.46
1214103100.0,4.92,-5.99,13.34
1214105080.0,0.78,-1.6,23.1
1214107060.0,-0.44,1.21,16.02
1214109041.0,-1.18,-4.04,17.85
1214111021.0,4.19,-0.01,15.65
1214113001.0,7.36,0.48,21.51
1214114981.0,0.65,-1.11,16.51
1214116961.0,3.58,-1.84,20.9
