Timestamp (ms),X,Y,Z
2082705463.0,207.44,-125.43,339.2
2082707443.0,55.07,-326.48,7.24
2082709423.0,74.46,-485.2,244.77
2082711403.0,-26.67,-146.04,41.88
2082713384.0,-162.46,-122.74,-408.78
2082715364.0,-125.62,210.44,128.02
2082717344.0,-187.1,362.57,-261.9
2082719324.0,-27.89,403.69,130.7
2082721304.0,11.27,308.04,87.76
2082723285.0,106.67,40.25,389.1
2082725265.0,167.67,-42.71,53.6
2082727245.0,22.74,-463.98,-256.89
2082729225.0,65.68,-349.05,195.48
2082731205.0,-110.24,-139.58,-387.07
2082733186.0,-82.06,-14.89,-55.59
2082735166.0,-93.65,360.62,-11.67
2082737146.0,-83.65,344.15,-81.46
2082739126.0,-19.72,401.74,217.2
2082741106.0,19.32,76.73,71.9
2082743087.0,140.1,-93.95,148.02
2082745067.0,132.54,-329.65,37.98
2082747047.0,27.01,-444.09,255.26
2082749027.0,-10.69,-155.8,-184.3
2082751007.0,-162.7,-84.56,-474.79
2082752988.0,-133.42,156.76,44.57
2082754968.0,-190.28,309.75,-322.65
2082756948.0,-40.46,297.67,130.46
2082758928.0,138.39,270.1,274.42
2082760909.0,131.68,-91.39,169.37
2082762889.0,266.13,-221.44,196.58
2082764869.0,23.83,-583.78,-217.0
2082766849.0,106.31,-458.24,111.3
2082768829.0,-42.78,-209.24,-243.84
2082770810.0,-103.41,-59.67,22.0
2082772790.0,-69.98,322.8,-229.81
2082774770.0,-186.62,286.93,-113.79
2082776750.0,-43.88,322.31,234.4
2082778730.0,-0.57,46.72,79.46
2082780711.0,238.92,-177.64,325.41
2082782691.0,158.89,-432.01,126.31
2082784671.0,110.82,-518.02,204.88
2082786651.0,12.24,-210.95,-224.2
2082788631.0,-108.05,-144.7,-372.18
2082790612.0,-59.74,145.05,-65.84
2082792592.0,-34.12,353.42,-192.11
2082794572.0,-11.91,311.94,178.77
2082796552.0,122.65,343.18,168.52
2082798532.0,88.86,13.65,225.62
2082800513.0,120.34,-262.43,236.6
2082802493.0,129.73,-524.98,-141.24
2082804473.0,57.99,-436.16,136.56
2082806453.0,-57.54,-222.17,-95.0
2082808434.0,-102.68,-7.94,-94.15
2082810414.0,-150.02,426.99,-87.31
2082812394.0,-191.74,346.35,-297.76
2082814374.0,51.28,357.82,309.8
2082816354.0,154.25,174.08,244.53
2082818335.0,166.57,-146.78,317.36
2082820315.0,214.15,-236.57,174.99
2082822295.0,86.66,-459.1,130.94
2082824275.0,23.71,-300.37,-117.81
2082826255.0,-140.62,-192.65,-417.08
2082828236.0,-141.48,156.03,93.25
2082830216.0,-95.85,398.56,-214.07
2082832196.0,-80.23,463.22,99.71
2082834176.0,64.22,583.03,126.92
2082836156.0,-47.05,65.63,49.69
2082838137.0,217.33,-178.86,350.3
2082840117.0,107.53,-324.53,-17.16
2082842097.0,158.64,-454.09,197.92
2082844077.0,-104.75,-184.11,32.37
2082846057.0,-127.81,-86.63,-245.18
2082848038.0,-162.22,331.22,-66.09
2082850018.0,-177.83,411.98,-125.99
2082851998.0,35.3,439.31,245.01
2082853978.0,21.27,301.57,-93.78
2082855959.0,124.97,47.08,361.89
2082857939.0,143.88,-12.94,224.4
2082859919.0,21.64,-430.79,-198.58
2082861899.0,-8.13,-311.6,50.55
2082863879.0,-97.56,-121.52,-325.82
2082865860.0,-108.05,41.84,-39.12
2082867840.0,-161.73,408.57,-60.11
2082869820.0,-101.7,359.65,-21.8
2082871800.0,42.74,498.85,236.11
2082873780.0,24.93,106.5,-93.17
2082875761.0,217.45,-127.99,312.36
2082877741.0,126.68,-311.23,-23.39
2082879721.0,22.0,-443.24,279.54
2082881701.0,-51.07,-134.94,-64.87
2082883681.0,-166.12,-107.37,-342.9
2082885662.0,-133.06,169.81,-13.14
2082887642.0,-210.89,363.92,-324.48
2082889622.0,-65.84,351.11,216.22
2082891602.0,15.17,291.45,85.68
2082893582.0,125.22,-0.25,197.56
2082895563.0,248.56,-83.09,238.79
2082897543.0,33.47,-517.66,-192.36
2082899523.0,79.34,-437.62,-48.88
2082901503.0,-58.76,-155.8,-180.89
2082903483.0,-81.82,-38.68,-3.38
2082905464.0,-83.4,305.72,-138.92
2082907444.0,-164.41,283.4,-110.37
2082909424.0,-10.69,320.73,227.93
2082911404.0,14.81,61.97,-25.34
2082913385.0,172.06,-121.28,275.76
2082915365.0,120.58,-427.74,169.01
2082917345.0,27.37,-545.72,68.36
2082919325.0,30.91,-183.5,-186.99
2082921305.0,-164.78,-138.11,-428.06
2082923286.0,-66.32,109.67,22.73
2082925266.0,-82.43,321.95,-258.24
2082927246.0,7.73,250.21,214.39
2082929226.0,141.56,289.98,166.45
2082931206.0,127.29,-70.53,188.28
2082933187.0,210.74,-282.07,321.02
2082935167.0,63.61,-549.99,-173.81
2082937147.0,77.39,-409.32,36.64
2082939127.0,-44.85,-212.17,-102.69
2082941107.0,-132.69,9.38,5.53
2082943088.0,-139.89,382.22,-218.71
2082945068.0,-198.94,353.42,-129.89
2082947048.0,7.61,353.55,157.17
2082949028.0,117.29,88.68,149.49
2082951008.0,242.34,-206.31,451.32
2082952989.0,154.37,-391.39,176.45
2082954969.0,85.2,-472.03,68.97
2082956949.0,19.81,-303.3,-163.2
2082958929.0,-122.32,-195.94,-403.42
2082960910.0,-88.53,131.51,68.6
2082962890.0,-41.68,356.84,-207.73
2082964870.0,-25.58,389.54,76.78
2082966850.0,100.08,432.24,199.39
2082968830.0,15.78,45.01,108.86
2082970811.0,185.61,-195.33,403.74
2082972791.0,125.7,-429.82,-138.19
2082974771.0,133.76,-450.43,174.01
2082976751.0,-127.32,-179.96,-25.46
2082978731.0,-109.02,-21.36,-214.8
2082980712.0,-142.7,428.45,33.22
2082982692.0,-197.6,412.11,-287.88
2082984672.0,38.6,403.44,248.8
2082986652.0,104.96,246.19,123.5
2082988632.0,155.11,-54.67,365.43
2082990613.0,146.57,-108.96,117.04
2082992593.0,51.16,-434.82,-43.15
2082994573.0,-17.04,-300.86,38.47
2082996553.0,-127.08,-169.71,-395.36
2082998533.0,-118.05,107.96,9.55
2083000514.0,-139.89,443.09,-81.82
2083002494.0,-92.8,449.8,82.88
2083004474.0,8.1,562.9,167.3
2083006454.0,-12.4,114.67,-40.47
2083008435.0,245.26,-150.44,396.66
2083010415.0,136.32,-285.37,-8.38
2083012395.0,65.44,-431.89,162.54
2083014375.0,-42.29,-159.46,107.03
2083016355.0,-187.59,-97.98,-381.58
2083018336.0,-131.35,216.17,42.13
2083020316.0,-210.41,375.14,-236.4
2083022296.0,-38.02,429.55,151.44
2083024276.0,22.25,306.21,4.55
2083026256.0,70.93,61.23,380.07
2083028237.0,224.65,-8.18,111.18
2083030217.0,-23.87,-489.35,-272.27
2083032197.0,108.01,-361.74,189.38
2083034177.0,-89.26,-132.87,-349.74
2083036157.0,-44.12,-56.5,-50.1
2083038138.0,-81.57,362.94,-41.69
2083040118.0,-131.72,323.9,-48.27
2083042098.0,-17.52,337.44,214.76
2083044078.0,-6.06,75.14,-87.44
2083046058.0,197.44,-95.29,246.11
2083048039.0,75.44,-394.92,153.64
2083050019.0,5.17,-485.08,182.06
2083051999.0,-28.75,-150.56,-258.72
2083053979.0,-124.64,-95.29,-422.81
2083055960.0,-105.24,136.63,7.85
2083057940.0,-139.28,311.46,-227.0
2083059920.0,-35.21,308.65,130.7
2083061900.0,104.72,297.79,169.01
2083063880.0,153.28,-97.0,191.7
2083065861.0,242.95,-232.66,195.85
2083067841.0,75.56,-558.53,-194.55
2083069821.0,73.73,-436.16,78.0
2083071801.0,-71.08,-200.82,-215.17
2083073781.0,-126.84,-34.17,3.33
2083075762.0,-78.77,334.15,-147.22
2083077742.0,-191.74,313.77,-99.64
2083079722.0,-45.22,340.98,160.83
2083081702.0,43.23,66.97,78.97
2083083682.0,216.23,-205.7,356.4
2083085663.0,191.46,-450.8,236.84
